location	year	taxon_key
32685	2018	16
32685	2018	21
32685	2018	24
32685	2018	26
32685	2018	34
32686	2014	24
32686	2015	24
32687	2019	24
32688	2000	26
32688	2001	3
32688	2001	5
32688	2001	10
32688	2001	12
32688	2001	26
32689	2000	10
32689	2000	15
32689	2000	26
32689	2001	3
32689	2001	5
32689	2001	26
32689	2002	3
32689	2002	10
32689	2002	26
32689	2002	34
32689	2003	3
32689	2003	5
32689	2003	10
32689	2003	15
32689	2003	26
32689	2003	34
32689	2004	10
32689	2004	12
32689	2004	15
32689	2004	26
32689	2008	3
32689	2008	24
32689	2010	24
32689	2012	24
32689	2017	10
32689	2017	15
32689	2017	24
32690	2007	11
32691	2010	5
32691	2010	24
32691	2010	26
32692	2010	24
32692	2018	24
32692	2018	26
32693	2012	5
32693	2012	10
32694	1996	26
32695	2020	10
32696	2010	24
32696	2015	24
32697	2019	24
32697	2019	26
32698	1992	21
32698	1992	26
32698	1992	34
32698	2014	26
32698	2018	12
32698	2018	24
32698	2019	26
32699	2014	24
32699	2014	26
32699	2016	24
32700	2000	3
32700	2000	10
32700	2000	12
32700	2000	26
32700	2003	3
32700	2003	10
32700	2003	12
32700	2003	26
32700	2004	3
32700	2004	4
32700	2004	5
32700	2004	10
32700	2004	12
32700	2004	26
32700	2005	3
32700	2005	10
32700	2005	26
32700	2005	34
32700	2017	24
32701	2014	24
32702	2013	24
32703	2018	24
32704	2009	24
32705	2013	5
32705	2013	10
32706	2009	24
32706	2015	24
32707	2013	24
32707	2014	24
32707	2015	24
32707	2016	26
32708	2008	24
32708	2016	24
32709	2000	3
32709	2000	10
32709	2003	5
32709	2005	3
32709	2005	10
32709	2005	26
32709	2009	12
32709	2014	5
32709	2014	6
32709	2014	24
32709	2014	26
32710	2014	10
32710	2014	26
32710	2017	10
32710	2017	24
32711	2011	3
32711	2011	10
32711	2011	12
32711	2011	26
32711	2012	3
32711	2012	12
32711	2012	26
32711	2014	24
32711	2015	24
32711	2015	26
32711	2016	18
32711	2016	26
32711	2017	24
32711	2018	3
32711	2018	5
32711	2018	24
32712	2013	24
32712	2016	24
32713	2014	3
32714	1995	11
32714	1995	15
32715	2014	24
32715	2014	26
32716	2011	2
32716	2011	3
32716	2011	10
32716	2011	26
32716	2012	26
32717	2010	24
32718	1996	3
32719	2019	26
32720	2015	26
32720	2019	10
32720	2020	16
32721	2014	16
32721	2014	26
32722	2008	24
32722	2018	24
32723	2006	3
32723	2006	5
32723	2006	10
32723	2006	12
32723	2006	15
32723	2006	21
32723	2006	26
32723	2006	34
32723	2010	16
32723	2013	3
32723	2013	24
32723	2013	26
32724	2014	26
32725	2017	24
32725	2019	10
32726	2011	26
32727	2011	24
32727	2011	26
32728	2011	10
32728	2011	26
32729	2003	3
32729	2003	5
32729	2003	7
32729	2003	10
32729	2003	12
32729	2003	26
32729	2003	28
32730	1992	34
32731	2009	24
32732	2004	34
32732	2006	26
32732	2007	24
32732	2012	24
32733	2005	11
32734	2005	11
32735	1990	10
32735	1990	15
32735	1990	26
32735	2010	3
32735	2010	10
32735	2010	26
32735	2013	10
32735	2013	24
32735	2013	26
32736	1995	3
32736	1995	10
32736	1995	11
32736	1995	15
32736	1995	26
32737	1993	12
32737	1995	26
32738	2014	3
32739	2011	24
32739	2011	26
32740	1994	2
32740	2019	26
32741	2019	26
32742	2017	24
32743	1994	10
32743	1994	15
32743	1994	26
32743	1997	3
32743	1997	10
32743	1997	12
32743	1997	26
32743	1998	10
32743	1998	26
32743	1998	34
32743	1999	21
32743	2004	3
32743	2004	5
32743	2004	12
32743	2004	26
32743	2004	34
32743	2005	26
32743	2011	24
32743	2011	26
32743	2017	24
32743	2019	21
32744	2013	5
32744	2013	26
32744	2014	3
32744	2014	12
32745	2011	3
32745	2011	24
32745	2011	26
32745	2013	24
32745	2014	24
32745	2014	26
32745	2015	24
32745	2015	26
32745	2019	12
32745	2020	5
32745	2020	12
32745	2020	21
32745	2020	24
32746	2013	5
32746	2013	24
32746	2013	26
32747	2013	24
32748	1997	3
32748	1997	5
32748	1997	10
32748	1997	12
32748	1997	26
32748	1997	34
32748	1998	11
32749	2015	26
32750	2003	3
32750	2003	12
32751	2000	3
32751	2000	10
32751	2000	15
32751	2000	26
32752	1999	10
32752	1999	26
32752	2000	3
32752	2000	5
32752	2000	10
32752	2000	12
32752	2000	26
32752	2018	21
32752	2018	24
32752	2018	34
32752	2020	26
32753	2019	5
32753	2019	26
32754	2002	10
32754	2002	11
32754	2003	3
32754	2003	10
32754	2003	11
32754	2004	11
32754	2005	10
32754	2006	12
32754	2006	15
32754	2007	3
32754	2007	10
32754	2007	24
32754	2009	10
32754	2009	11
32754	2009	26
32754	2014	10
32754	2014	15
32754	2014	24
32754	2014	26
32754	2016	15
32754	2016	18
32754	2016	24
32754	2016	26
32754	2017	11
32754	2018	26
32754	2020	24
32755	2005	11
32756	2010	24
32756	2014	24
32756	2015	5
32757	2000	26
32757	2007	24
32757	2009	24
32757	2011	24
32757	2016	3
32757	2016	10
32757	2016	12
32757	2016	24
32757	2016	26
32757	2018	3
32757	2018	5
32757	2018	10
32757	2018	12
32757	2018	15
32757	2018	24
32757	2018	26
32757	2020	24
32758	2013	26
32758	2014	24
32759	1997	26
32759	2005	11
32759	2019	24
32760	2000	10
32760	2005	11
32760	2010	3
32760	2010	5
32760	2010	10
32760	2010	12
32760	2010	24
32760	2012	24
32760	2014	15
32760	2014	24
32760	2014	26
32760	2017	10
32761	2008	4
32761	2008	24
32761	2008	26
32761	2009	3
32761	2009	15
32761	2009	21
32761	2009	26
32761	2011	10
32761	2011	26
32761	2016	10
32762	2002	3
32762	2002	26
32763	2019	26
32764	2016	10
32764	2017	16
32764	2017	24
32764	2018	10
32764	2018	16
32764	2020	3
32764	2020	10
32764	2020	26
32764	2020	34
32765	2016	24
32765	2017	24
32765	2019	26
32766	2007	24
32766	2013	24
32766	2017	24
32767	2018	24
32768	2011	24
32768	2013	26
32768	2015	24
32768	2015	26
32768	2016	24
32768	2017	24
32768	2020	3
32768	2020	5
32768	2020	10
32768	2020	24
32768	2020	26
32769	1992	3
32769	1992	21
32769	1992	26
32769	2010	3
32769	2010	24
32769	2011	26
32769	2013	3
32769	2013	24
32769	2013	26
32769	2014	24
32769	2019	24
32770	2013	24
32770	2014	24
32770	2017	3
32771	2008	24
32771	2013	3
32771	2014	3
32771	2014	24
32771	2016	34
32771	2017	15
32771	2017	24
32771	2018	24
32771	2019	24
32771	2020	26
32772	2011	5
32772	2011	10
32772	2011	16
32773	1996	5
32773	1996	12
32774	2009	24
32774	2017	24
32775	2004	12
32775	2005	16
32776	1994	3
32776	1994	10
32776	1994	11
32776	1994	15
32776	1994	26
32776	2001	3
32776	2001	10
32776	2001	11
32776	2001	12
32776	2001	15
32776	2001	26
32776	2001	34
32776	2002	3
32776	2002	10
32776	2002	11
32776	2002	15
32776	2002	26
32776	2003	5
32776	2003	10
32776	2003	11
32776	2003	12
32776	2003	15
32776	2004	5
32776	2004	10
32776	2004	26
32776	2005	3
32776	2005	5
32776	2005	10
32776	2005	12
32776	2005	16
32776	2005	26
32776	2006	3
32776	2006	10
32776	2006	12
32776	2006	16
32776	2006	21
32776	2006	26
32776	2007	5
32776	2007	10
32776	2007	11
32776	2007	26
32776	2008	24
32776	2009	26
32776	2012	3
32776	2012	10
32776	2012	15
32776	2012	24
32776	2012	26
32776	2014	10
32776	2014	18
32776	2014	24
32777	2013	15
32777	2013	24
32778	2010	26
32778	2013	26
32779	2009	16
32779	2013	24
32780	2003	6
32780	2003	10
32780	2005	11
32780	2010	6
32780	2010	10
32780	2010	11
32780	2010	18
32780	2010	24
32780	2010	26
32781	1999	11
32782	1997	11
32782	2000	3
32782	2000	5
32782	2000	10
32782	2000	11
32782	2000	12
32782	2010	5
32782	2010	10
32782	2012	10
32782	2012	26
32782	2016	18
32782	2018	10
32783	1997	11
32784	2012	3
32784	2012	10
32784	2012	26
32785	2019	26
32786	2014	24
32786	2016	24
32787	2013	24
32787	2014	24
32788	2018	24
32789	2018	26
32790	2018	26
32791	2019	10
32792	2013	26
32792	2016	24
32792	2018	24
32793	2009	3
32793	2009	10
32793	2009	26
32793	2011	24
32793	2011	26
32794	2015	24
32795	2007	24
32795	2008	24
32795	2013	24
32795	2013	26
32795	2017	24
32795	2020	24
32795	2020	26
32796	2009	24
32796	2010	24
32796	2011	24
32796	2013	24
32796	2014	26
32796	2015	24
32796	2016	12
32796	2016	24
32796	2016	26
32796	2018	24
32796	2019	24
32796	2019	26
32797	2007	24
32797	2009	24
32797	2010	24
32797	2011	24
32797	2011	26
32797	2012	24
32797	2012	26
32797	2013	24
32797	2014	24
32797	2015	24
32797	2016	24
32797	2017	10
32797	2017	24
32797	2017	26
32797	2018	5
32797	2018	7
32797	2018	10
32797	2018	12
32797	2018	24
32797	2018	26
32797	2018	34
32797	2019	5
32797	2019	10
32797	2019	24
32797	2019	26
32797	2019	34
32797	2020	3
32798	2009	24
32798	2014	24
32798	2015	10
32798	2016	15
32798	2016	24
32798	2017	3
32798	2017	10
32798	2017	24
32798	2018	26
32798	2019	21
32798	2019	26
32798	2020	10
32798	2020	24
32798	2020	26
32799	1997	10
32799	1998	10
32799	1998	15
32799	1998	26
32799	2011	3
32799	2018	24
32799	2020	21
32800	2019	3
32801	2012	24
32801	2014	24
32801	2015	3
32801	2015	24
32801	2015	26
32802	1994	10
32802	1994	26
32803	2003	5
32803	2003	7
32803	2003	10
32803	2003	12
32803	2003	26
32804	2017	24
32805	2007	10
32805	2007	26
32806	2000	3
32806	2000	12
32807	2020	21
32807	2020	25
32807	2020	26
32808	2001	15
32808	2009	24
32808	2012	3
32808	2012	10
32808	2012	26
32809	2014	24
32809	2016	10
32809	2016	15
32810	2007	3
32810	2007	24
32810	2009	26
32811	2014	24
32812	2011	6
32812	2011	10
32813	2004	11
32814	2017	3
32814	2017	16
32814	2017	24
32814	2017	26
32815	2011	3
32815	2011	10
32815	2011	18
32815	2011	24
32816	2019	26
32817	2017	26
32818	2018	24
32819	2016	12
32819	2016	24
32819	2017	24
32820	2012	24
32820	2013	24
32820	2017	24
32820	2018	10
32820	2018	24
32820	2018	26
32820	2018	34
32821	2015	5
32821	2019	5
32822	2007	24
32822	2008	24
32822	2009	24
32822	2013	26
32822	2019	24
32822	2020	5
32822	2020	10
32822	2020	24
32822	2020	26
32823	2006	4
32823	2009	24
32823	2010	24
32823	2011	24
32823	2014	24
32823	2015	24
32823	2017	10
32823	2017	24
32823	2018	26
32823	2019	24
32823	2019	26
32823	2020	24
32823	2020	26
32824	2006	3
32824	2008	24
32824	2010	24
32824	2011	24
32824	2012	24
32824	2013	24
32824	2013	27
32824	2014	24
32824	2015	24
32824	2017	24
32824	2018	10
32824	2018	24
32824	2019	5
32824	2019	24
32824	2020	24
32825	2007	24
32825	2008	24
32825	2010	3
32825	2010	24
32825	2010	26
32825	2011	24
32825	2012	24
32825	2013	2
32825	2013	12
32825	2013	24
32825	2013	27
32825	2014	24
32825	2015	24
32825	2016	24
32825	2017	24
32825	2018	21
32825	2018	24
32825	2019	34
32825	2020	5
32826	2013	24
32826	2013	26
32826	2014	24
32826	2015	24
32827	2016	24
32827	2017	3
32827	2017	24
32827	2017	26
32827	2018	24
32827	2018	26
32827	2019	10
32827	2019	24
32827	2020	5
32828	2007	24
32828	2017	24
32828	2019	2
32828	2019	34
32829	2018	24
32830	2012	24
32830	2014	24
32831	2009	24
32831	2014	24
32831	2017	3
32831	2017	24
32831	2019	26
32832	2011	26
32833	2011	10
32833	2011	26
32834	2011	2
32834	2011	10
32834	2011	26
32835	1993	3
32835	1993	5
32835	1993	12
32835	1993	26
32835	1997	10
32835	2002	3
32835	2002	21
32835	2002	26
32835	2003	16
32836	2009	24
32836	2010	24
32836	2020	24
32837	2019	26
32838	2020	26
32839	2011	24
32839	2016	24
32840	2009	24
32840	2013	24
32841	2009	24
32842	1994	3
32842	1994	26
32842	2002	3
32842	2002	26
32843	2010	10
32843	2010	11
32843	2010	24
32843	2010	26
32844	2004	10
32845	2010	3
32845	2010	10
32845	2010	12
32845	2010	26
32845	2018	11
32845	2018	24
32845	2018	26
32846	1998	10
32847	2002	10
32847	2002	26
32847	2005	2
32847	2005	3
32847	2005	26
32848	2012	11
32849	2007	11
32849	2013	3
32849	2018	16
32850	2013	26
32850	2014	26
32850	2017	24
32851	2018	24
32851	2019	24
32852	2013	24
32853	2018	24
32854	2010	24
32854	2011	24
32854	2016	24
32855	2010	3
32855	2010	5
32855	2010	12
32855	2010	24
32855	2013	24
32855	2014	24
32856	2007	24
32856	2008	24
32856	2008	26
32856	2009	5
32856	2009	24
32856	2011	3
32856	2011	24
32856	2011	26
32856	2013	26
32856	2014	24
32856	2016	24
32856	2016	26
32856	2018	10
32856	2018	24
32856	2019	24
32856	2019	26
32856	2020	10
32856	2020	24
32857	2007	24
32857	2009	24
32857	2010	24
32857	2011	24
32857	2013	24
32857	2014	24
32857	2014	26
32857	2015	24
32857	2016	24
32857	2018	24
32857	2019	10
32857	2019	12
32857	2019	15
32857	2019	16
32857	2019	24
32857	2020	3
32857	2020	5
32857	2020	10
32857	2020	12
32857	2020	15
32857	2020	16
32857	2020	24
32857	2020	26
32858	2007	24
32858	2013	24
32858	2015	5
32858	2015	7
32858	2015	24
32859	2013	24
32859	2014	3
32859	2014	24
32859	2015	24
32859	2015	26
32859	2016	15
32859	2016	26
32859	2017	5
32859	2017	15
32859	2017	24
32859	2017	26
32859	2018	3
32859	2018	15
32859	2018	24
32859	2018	26
32859	2019	10
32859	2019	15
32859	2019	26
32860	2017	24
32861	2009	24
32861	2013	24
32861	2014	10
32861	2014	24
32861	2017	2
32861	2017	24
32861	2017	26
32862	2010	24
32863	2014	24
32864	2009	24
32864	2014	24
32864	2019	24
32865	2011	10
32865	2011	15
32865	2011	26
32866	2020	24
32867	2018	21
32867	2020	24
32867	2020	26
32868	2017	24
32869	2013	26
32870	2010	24
32870	2011	28
32870	2016	24
32871	2006	24
32871	2014	26
32872	2007	24
32872	2015	10
32873	2009	24
32874	2007	24
32875	2010	11
32875	2010	12
32875	2010	24
32875	2010	26
32876	2004	3
32876	2004	10
32876	2004	12
32876	2004	15
32876	2004	26
32876	2004	34
32876	2005	3
32876	2005	10
32876	2005	12
32876	2005	16
32876	2005	34
32876	2018	2
32876	2018	10
32877	1998	15
32878	2014	24
32879	2014	24
32879	2016	24
32880	2002	3
32880	2002	12
32881	2017	10
32882	2016	3
32882	2016	5
32882	2016	24
32882	2016	26
32882	2016	34
32882	2017	12
32882	2017	24
32882	2017	26
32882	2018	10
32882	2018	15
32882	2018	16
32882	2018	24
32882	2018	26
32883	2020	3
32883	2020	24
32883	2020	26
32884	2006	26
32884	2007	12
32884	2007	24
32884	2008	24
32884	2009	3
32884	2009	15
32884	2009	24
32884	2009	26
32884	2010	12
32884	2010	15
32884	2010	16
32884	2010	24
32884	2010	34
32884	2012	10
32884	2012	15
32884	2012	24
32884	2012	26
32884	2013	5
32884	2013	10
32884	2013	15
32884	2013	24
32884	2013	26
32884	2016	15
32884	2017	12
32884	2018	12
32884	2018	24
32884	2019	3
32884	2020	3
32884	2020	24
32884	2020	26
32885	2007	26
32885	2015	24
32885	2018	26
32886	2007	24
32887	2014	3
32887	2014	10
32887	2014	24
32887	2014	26
32887	2017	24
32887	2018	26
32888	2000	12
32889	2020	10
32889	2020	26
32890	2020	26
32891	1996	15
32891	1996	26
32891	2017	24
32892	2017	10
32892	2017	24
32892	2019	24
32893	2019	26
32894	2010	3
32894	2010	5
32894	2010	24
32894	2010	26
32895	2005	3
32895	2005	10
32895	2005	11
32895	2005	26
32896	2005	3
32896	2005	10
32896	2005	11
32897	2004	12
32897	2008	3
32897	2008	12
32897	2008	18
32898	2019	24
32899	2015	24
32900	2020	2
32901	2015	24
32902	2016	24
32902	2017	24
32903	2003	3
32903	2003	10
32903	2003	15
32903	2011	24
32903	2015	24
32904	2016	21
32904	2019	34
32905	2015	24
32905	2015	26
32906	2011	26
32907	2011	24
32907	2016	24
32907	2020	26
32908	2016	24
32909	1991	3
32909	1991	26
32910	1992	8
32910	1992	10
32910	1992	15
32910	1992	21
32910	1992	26
32910	1992	34
32911	2017	24
32912	1992	3
32912	1992	5
32912	1992	21
32912	1992	26
32913	1996	15
32913	1996	26
32914	2014	26
32914	2016	26
32914	2017	24
32915	2008	2
32915	2008	10
32915	2008	18
32915	2008	26
32916	2016	15
32917	2008	2
32917	2008	3
32917	2008	21
32917	2008	26
32917	2008	34
32917	2009	26
32918	2009	3
32918	2009	10
32918	2009	12
32918	2009	15
32918	2009	26
32918	2011	10
32918	2011	18
32918	2011	26
32919	2019	24
32920	2005	11
32921	2004	5
32921	2008	3
32921	2008	10
32921	2008	12
32921	2008	16
32921	2008	26
32921	2010	3
32921	2011	5
32921	2011	10
32921	2011	26
32922	2004	15
32922	2004	26
32922	2008	10
32923	2014	24
32924	2011	26
32925	2016	24
32926	2010	26
32927	2013	24
32928	1990	3
32928	1990	5
32928	1990	10
32928	1990	26
32928	2014	26
32928	2016	24
32928	2016	26
32928	2019	21
32928	2019	26
32929	2018	21
32929	2018	24
32929	2019	21
32929	2019	26
32930	2011	5
32931	2013	24
32932	2010	24
32933	2008	3
32933	2008	26
32934	2009	24
32935	2008	10
32935	2008	11
32935	2008	12
32935	2008	24
32935	2008	26
32936	2017	24
32937	2005	3
32937	2005	10
32937	2005	15
32937	2005	26
32937	2017	10
32938	2005	3
32938	2005	10
32938	2005	15
32938	2005	26
32939	1994	25
32939	1997	26
32939	2002	8
32939	2002	12
32939	2002	34
32939	2011	16
32939	2016	21
32939	2016	26
32939	2017	10
32939	2017	24
32939	2017	26
32939	2019	8
32939	2019	10
32939	2019	14
32939	2019	24
32939	2019	26
32939	2019	28
32940	2014	26
32941	1992	5
32941	2012	26
32941	2019	16
32942	2018	10
32942	2018	24
32943	2002	2
32943	2002	3
32943	2002	5
32943	2002	7
32943	2002	8
32943	2002	10
32943	2002	12
32943	2002	14
32943	2002	25
32943	2002	26
32943	2002	28
32943	2002	29
32943	2003	5
32943	2003	28
32943	2003	29
32943	2003	34
32944	2002	8
32944	2002	10
32944	2002	25
32944	2002	26
32944	2018	25
32945	2002	8
32945	2002	26
32945	2018	28
32946	1992	26
32946	1992	34
32947	1992	21
32948	2013	10
32948	2013	24
32948	2013	26
32949	2017	10
32949	2017	15
32950	2017	15
32950	2017	24
32950	2017	26
32951	2001	11
32951	2001	26
32952	2005	10
32952	2011	18
32953	2011	10
32953	2011	26
32954	2005	10
32955	1990	10
32955	1990	11
32955	1990	15
32955	1990	21
32955	1990	26
32955	2010	3
32955	2010	5
32955	2010	12
32955	2010	26
32955	2010	28
32955	2016	26
32955	2017	10
32955	2018	10
32955	2018	12
32955	2018	16
32955	2018	21
32955	2018	24
32955	2018	26
32955	2019	10
32955	2019	12
32955	2019	34
32956	1993	26
32957	1992	3
32957	1992	10
32957	1992	26
32957	1992	34
32957	2004	3
32957	2004	5
32957	2004	10
32957	2004	21
32957	2004	26
32957	2004	34
32958	1992	4
32958	1992	15
32958	1992	28
32958	2004	3
32958	2004	5
32958	2004	10
32958	2004	12
32958	2004	15
32958	2004	16
32958	2004	26
32958	2004	34
32958	2015	26
32959	2017	15
32960	2008	24
32960	2010	3
32960	2010	10
32960	2010	26
32960	2013	24
32960	2020	10
32960	2020	12
32961	2013	24
32962	2003	8
32962	2003	10
32963	2001	10
32964	2011	6
32964	2011	10
32964	2011	15
32964	2011	18
32964	2011	24
32964	2011	26
32965	2005	3
32965	2005	10
32965	2005	11
32965	2005	26
32965	2011	6
32965	2011	10
32966	2016	12
32967	2015	26
32968	2012	24
32968	2016	12
32968	2016	24
32969	2004	10
32969	2004	26
32970	2009	3
32970	2009	10
32970	2009	26
32971	2019	26
32972	2007	24
32973	1992	34
32974	2019	24
32975	2020	10
32976	1998	10
32976	1998	12
32977	2012	12
32978	2000	3
32978	2000	12
32978	2000	26
32979	1996	3
32979	1996	26
32979	2005	16
32979	2005	26
32979	2012	3
32979	2012	5
32979	2012	10
32979	2012	24
32979	2012	26
32980	2014	15
32980	2015	10
32981	2010	3
32981	2010	10
32981	2010	24
32981	2010	26
32982	2010	26
32983	2010	24
32984	1992	3
32984	1992	10
32984	1992	11
32984	1992	26
32984	2010	24
32984	2011	10
32984	2012	10
32984	2012	26
32984	2013	10
32984	2013	26
32984	2015	24
32984	2017	10
32984	2018	10
32985	2009	24
32986	2002	10
32986	2002	15
32986	2019	12
32987	1992	10
32987	1992	15
32987	1992	21
32987	1992	26
32987	1992	28
32987	1992	34
32988	2015	26
32989	2000	2
32989	2000	3
32989	2000	26
32989	2009	26
32990	2000	26
32990	2001	3
32990	2001	26
32990	2005	10
32990	2005	12
32991	2000	2
32991	2000	3
32991	2000	5
32991	2000	10
32991	2000	26
32991	2001	3
32991	2001	10
32991	2005	3
32991	2005	10
32991	2005	11
32991	2005	16
32991	2005	26
32991	2012	10
32991	2012	26
32991	2017	10
32992	2000	15
32992	2001	15
32992	2014	18
32993	2008	15
32993	2008	26
32993	2018	26
32993	2020	24
32994	1992	3
32994	1992	10
32994	1993	3
32994	1993	5
32994	1995	11
32994	1995	27
32995	1992	3
32995	1992	12
32995	1993	3
32995	1993	5
32995	1993	11
32995	1993	12
32995	1993	26
32995	1995	3
32995	1995	10
32995	1995	26
32996	2019	3
32996	2019	10
32996	2019	11
32996	2019	12
32996	2019	15
32996	2019	21
32996	2019	24
32996	2019	26
32997	2006	3
32998	2014	24
32999	1990	10
32999	1990	11
32999	1992	3
32999	1992	5
32999	1992	11
32999	1992	26
32999	2011	26
32999	2016	5
32999	2016	24
32999	2017	16
32999	2017	24
32999	2020	11
33000	2013	3
33000	2014	24
33000	2014	26
33001	2018	24
33002	1992	3
33002	1992	10
33002	1992	12
33002	1992	26
33003	2016	24
33004	2019	3
33004	2019	10
33004	2019	12
33004	2019	24
33004	2019	26
33004	2020	3
33004	2020	7
33004	2020	15
33004	2020	24
33005	2016	24
33006	2000	2
33006	2000	3
33006	2000	6
33006	2000	11
33006	2000	15
33006	2000	26
33007	2000	2
33007	2000	3
33007	2000	5
33007	2000	7
33007	2000	10
33007	2000	15
33007	2000	26
33007	2011	2
33007	2011	10
33007	2011	26
33007	2012	10
33007	2012	12
33007	2012	26
33007	2016	24
33007	2016	26
33008	2020	26
33009	1995	2
33009	1995	10
33009	1995	26
33009	2010	15
33009	2010	26
33010	1995	26
33011	2013	24
33012	1997	10
33012	1997	26
33012	2000	3
33013	1990	11
33013	1992	3
33013	1992	26
33013	1993	3
33013	1993	11
33013	1993	26
33013	1997	10
33013	1997	11
33013	2012	11
33014	1993	26
33014	1997	11
33015	2017	24
33016	1995	3
33016	1995	10
33016	1995	12
33016	1995	15
33016	1995	26
33017	1992	3
33017	1992	5
33017	1992	11
33017	1992	12
33017	1996	11
33017	1999	11
33018	2017	24
33019	1992	26
33019	1992	34
33020	2013	10
33020	2013	26
33021	2003	3
33021	2003	5
33021	2003	10
33021	2003	12
33021	2003	26
33021	2018	24
33022	1992	21
33023	1992	3
33023	1992	5
33023	1992	8
33023	1992	10
33023	1992	21
33023	1992	26
33024	2019	24
33024	2019	26
33025	2003	2
33025	2003	3
33025	2003	26
33025	2003	34
33026	1995	10
33026	2014	10
33026	2014	24
33026	2014	26
33027	1990	25
33027	2001	3
33027	2001	10
33027	2001	26
33027	2010	10
33027	2010	24
33027	2010	26
33027	2012	8
33027	2014	10
33027	2014	18
33027	2014	26
33027	2017	12
33027	2017	16
33028	2017	10
33029	1992	15
33030	2016	2
33031	2019	10
33031	2019	26
33032	2010	24
33033	2019	24
33034	2020	26
33035	1995	3
33036	2010	3
33036	2010	10
33036	2010	26
33037	2008	10
33037	2008	16
33037	2010	15
33038	2008	3
33038	2008	10
33039	2012	12
33040	1995	10
33040	1995	25
33041	1995	3
33041	1995	10
33041	1995	12
33041	1995	25
33041	1995	26
33041	2009	26
33042	2003	3
33042	2003	16
33042	2005	34
33043	2019	26
33044	2018	24
33045	2011	15
33045	2011	26
33046	2014	24
33047	2002	10
33047	2002	26
33047	2002	34
33048	2003	10
33048	2003	16
33048	2003	26
33048	2003	34
33049	2020	26
33050	2010	21
33051	2019	26
33052	2019	26
33053	1995	26
33054	2004	6
33055	1995	10
33056	1995	25
33056	2000	3
33056	2000	10
33057	1995	2
33057	1995	3
33057	1995	10
33057	1995	25
33057	2000	12
33058	2018	24
33059	1994	10
33059	1994	26
33060	2000	11
33061	2016	24
33062	1992	21
33063	2016	26
33064	1992	10
33064	1992	15
33064	1992	26
33064	1992	34
33064	2013	10
33064	2013	26
33065	2019	26
33066	2019	26
33067	2018	24
33068	2003	3
33068	2003	6
33068	2003	10
33068	2003	26
33068	2005	2
33068	2005	3
33068	2005	15
33068	2005	18
33068	2005	26
33069	1995	10
33069	1995	26
33069	2008	11
33070	1995	26
33071	1995	10
33072	1995	2
33072	1995	10
33072	1995	25
33072	2000	3
33072	2000	26
33072	2006	11
33072	2012	10
33073	1995	2
33073	1995	3
33073	1995	10
33073	1995	25
33073	1995	27
33073	1996	21
33073	2001	11
33073	2005	12
33074	1990	25
33074	1995	26
33074	2000	10
33074	2000	21
33074	2000	26
33074	2003	21
33074	2005	11
33075	2000	11
33075	2007	11
33075	2008	11
33075	2013	24
33075	2017	24
33076	2009	24
33077	2019	26
33078	1992	21
33078	1992	26
33078	1992	28
33079	1992	15
33079	1992	21
33079	2007	10
33080	2019	26
33081	2001	2
33081	2001	10
33081	2001	15
33081	2001	26
33081	2001	27
33081	2008	11
33082	2020	26
33083	1999	5
33083	1999	10
33083	1999	26
33083	2006	11
33083	2016	12
33084	1995	2
33084	1995	3
33084	1995	10
33084	1995	15
33084	1995	25
33084	1995	26
33084	1995	27
33084	1996	26
33084	1999	10
33084	1999	11
33084	1999	25
33084	1999	26
33084	2014	10
33084	2014	24
33084	2014	25
33084	2017	5
33085	2001	11
33086	2001	11
33087	2012	24
33088	1998	11
33089	2009	24
33090	2000	3
33091	2010	5
33091	2015	2
33092	1992	15
33092	1992	34
33092	1997	11
33092	2004	34
33092	2007	28
33092	2013	3
33092	2017	12
33092	2019	16
33092	2019	26
33092	2019	34
33093	2019	24
33094	2005	3
33094	2005	5
33094	2005	10
33094	2005	21
33094	2005	26
33094	2008	2
33094	2008	5
33094	2008	10
33094	2008	12
33094	2008	24
33094	2008	26
33094	2008	34
33094	2009	5
33094	2009	12
33094	2009	26
33094	2010	2
33094	2011	5
33094	2015	16
33095	2010	10
33095	2012	12
33095	2018	24
33096	2015	10
33096	2015	12
33097	2009	24
33098	2009	3
33098	2009	24
33099	2019	26
33100	2020	26
33101	2017	24
33102	2015	26
33103	1995	26
33103	1995	27
33104	2012	26
33105	2014	24
33106	1992	10
33106	1992	26
33106	2004	5
33106	2004	10
33106	2004	12
33106	2004	26
33106	2004	34
33106	2007	28
33106	2010	15
33106	2013	26
33106	2018	25
33106	2019	25
33106	2019	26
33107	2013	24
33107	2016	24
33108	2016	24
33109	2017	24
33110	2014	21
33111	1995	26
33112	2013	26
33112	2014	24
33113	1998	3
33113	2017	24
33114	2014	24
33115	2018	21
33116	2006	26
33117	2001	12
33118	2015	24
33118	2017	16
33119	2006	3
33119	2013	24
33119	2013	26
33120	2013	6
33120	2013	26
33121	2014	7
33122	2014	24
33123	1995	26
33124	2019	26
33125	2003	12
33125	2003	16
33126	2009	6
33127	2019	6
33127	2019	26
33128	2011	6
33128	2012	6
33128	2016	15
33129	2020	24
33130	2018	21
33131	2013	26
33132	2013	10
33132	2013	15
33133	2011	5
33134	2009	24
33134	2015	24
33135	2013	15
33135	2013	26
33136	2019	24
33137	2011	26
33137	2016	26
33137	2018	24
33138	2006	24
33138	2009	16
33138	2009	24
